TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20060301,11.195,1,271.997,169.442,1,300,1,7.775,1,95.962,1,0,1,4.413,1,0.273368421,0.791666667,77.5,1,609.1461538,0.541666667,177.1083333,1,-9999,0,26.58333333,1,364.1958333,1,397.579,1,8.479,1,-9999,-9999,15.0167,1,7.16189,1,9.82576,9.29415,10.7514,1.79028,34.4603,1,47.2779,44.7199,51.7319,4.40775,2.0458,1,0.102193,1.89541,2.03011,2.04258,1,1,1,1.25958,1.25729,1.46567,1.64399,-0.495976,-0.635837,-0.520871,-0.401811,2.12733,1.84319,2.04898,2.12733,0,0,0,0,-9999,-9999
20060302,1.421,1,274.96,208.971,1,231.7,1,3.108,1,97.582,1,0,1,5.75,1,0.3378,0.833333333,84.63333333,1,639.78,0.625,110.6625,1,55.35,0.583333333,35.49166667,1,319.6083333,1,392.592,1,3.98,1,-9999,-9999,-6.775,1,6.85833,1,9.19926,8.71843,10.1929,1.72948,51.725,1,69.3801,65.7537,76.8739,4.53066,1.35497,1,0.116247,1.31978,1.35023,1.35428,1,1,1,0.756779,0.755529,0.831304,0.878131,-0.508494,-0.587591,-0.49311,-0.434487,1.26739,1.02861,1.21246,1.2556,0,0,0,0,-9999,-9999
20060303,-0.001,1,277.932,203.021,1,252.733,1,3.313,1,98.16,1,0,1,2.359,1,0.144176471,0.708333333,93.77504167,1,487.6894737,0.791666667,114.1208333,1,51.94,0.625,32.16666667,1,329.3416667,1,393.583,1,4.75,1,-9999,-9999,6.99583,1,8.70833,1,11.379,11.0702,12.9424,1.69797,60.5042,1,79.0596,76.9139,89.9215,4.88219,1.04031,0.833333,0.109579,0.828852,1.02719,1.11723,0.791667,0.791667,0.833333,0.665224,0.659206,0.683794,0.733006,-0.314085,-0.365047,-0.274141,-0.183138,1.20359,1.02445,1.15382,1.19366,0,0,0,0,-9999,-9999
20060304,4.41,1,280.913,50.496,1,319.183,1,1.912,1,97.496,1,0,1,7.107,1,0.372083333,1,30.3,1,130.2947368,0.791666667,109.5791667,1,11.73125,0.666666667,7.254208333,1,331.8541667,1,391.037,1,4.482,1,-9999,-9999,1.56667,1,8.98337,1,12.0496,11.4198,13.3511,2.10539,10.35,1,13.8827,13.1571,15.3822,4.41081,1.31698,1,0.106655,1.30115,1.31542,1.32669,1,1,1,0.856598,0.84545,0.856598,0.907329,-0.408548,-0.457482,-0.444552,-0.411571,1.54489,1.37089,1.48296,1.53553,0,0,0,0,-9999,-9999
20060305,6.916,1,283.901,197.342,1,279.925,1,3.738,1,97.213,1,1.27,1,4.494,1,0.280736842,0.791666667,101.4541667,1,474.5105263,0.791666667,158.925,1,42.4625,0.666666667,30.69166667,1,344.5041667,1,393.883,1,7.205,1,-9999,-9999,5.15,1,27.2867,1,36.6004,35.4106,40.5536,4.1333,42.9083,1,57.5541,55.6831,63.7705,4.02592,1.38712,0.958333,0.12203,1.36398,1.38712,1.40373,0.958333,0.958333,0.958333,1.00881,0.995388,1.02622,1.06971,-0.308122,-0.385982,-0.361436,-0.341349,1.80453,1.62464,1.74615,1.80386,0,0,0,0,-9999,-9999
20060306,3.004,1,286.894,209.754,1,246.767,1,3.425,1,97.66,1,0,1,3.269,1,0.185947368,0.791666667,87.05,1,530.9,0.75,102.5583333,1,45.87647059,0.708333333,34.30833333,1,334.3875,1,395.842,1,5.905,1,-9999,-9999,3.17088,1,10.775,1,14.6713,13.983,16.0617,2.00164,55.2083,1,75.1719,71.6451,82.2959,5.4105,1.08212,0.75,0.117349,0.994108,1.05613,1.08288,0.833333,0.833333,0.75,0.888804,0.87755,0.890898,0.90182,-0.160243,-0.187964,-0.160872,-0.139312,1.47401,1.34955,1.42909,1.47379,0,0,0,0,-9999,-9999
20060307,6.054,1,289.893,105.198,1,291.383,1,3.842,1,96.512,1,0,1,5.403,1,0.293772727,0.916666667,39.39166667,1,377.4076923,0.541666667,154.8000417,1,30.13076923,0.541666667,16.8375,1,339.6166667,1,395.508,1,5.632,1,-9999,-9999,2.8875,1,4.45,1,6.05914,5.77486,6.63336,2.2786,19.1458,1,26.069,24.846,28.5396,4.87591,1.01285,1,0.139115,1.00716,1.01145,1.01754,1,1,1,1.05518,1.04047,1.0853,1.12292,0.102059,0.0243759,0.0602338,0.0934495,1.77194,1.67319,1.71729,1.77296,0,0,0,0,-9999,-9999
20060308,3.508,1,292.895,26.992,1,313.15,1,0.687,1,95.475,1,1.524,1,5.171,1,0.294285714,0.875,11.83333333,1,82.41764706,0.708333333,63.20833333,1,5.00625,0.666666667,3.466666667,1,324.45,1,400.788,1,3.568,1,-9999,-9999,-0.5375,1,11.0111,1,15.1066,14.3016,16.5298,2.05181,-6.54583,1,-8.98056,-9.82661,-8.50198,3.28032,1.45959,1,0.10019,1.43647,1.45009,1.45959,1,1,1,0.970491,0.960006,0.998285,1.02954,-0.456844,-0.476996,-0.456736,-0.435024,1.53497,1.4458,1.49065,1.5346,0,0,0,0,-9999,-9999
20060309,6.283,1,295.901,199.883,1,278.425,1,3.533,1,95.065,1,0,1,2.876,1,0.149,0.833333333,101.2125,1,711.2769231,0.541666667,143.0625,1,53.77692308,0.541666667,28.4125,1,348.1291667,1,393.321,1,8.421,1,-9999,-9999,7.61667,1,38.5794,1,52.9291,50.1085,57.9621,4.36261,41.2458,1,56.5873,53.5717,61.9681,4.79243,1.34139,1,0.118538,1.32631,1.35801,1.41538,1,1,0.958333,1.1354,1.12186,1.1908,1.2485,-0.110984,-0.236152,-0.152314,-0.128019,1.82176,1.73641,1.77092,1.82452,0,0,0,0,-9999,-9999
20060310,7.928,1,298.908,209.471,1,269.233,1,4.879,1,95.489,1,0,1,4.658,1,0.233375,1,90.7375,1,740.6923077,0.541666667,134.5541667,1,57.60769231,0.541666667,34.575,1,352.5125,1,393.929,1,8.012,1,-9999,-9999,9.15417,1,12.6625,1,17.2413,16.0968,18.8753,2.66568,50.15,1,68.2844,63.7515,74.7557,5.15274,1.34957,0.958333,0.111343,1.27829,1.33881,1.36172,1,0.958333,0.958333,1.24141,1.22533,1.31245,1.39069,0.0131027,-0.0516598,-0.0371214,0.0289712,2.01276,1.94312,1.97106,2.01874,0,0,0,0,-9999,-9999
20060311,6.394,1,301.915,203.004,1,267.608,1,3.446,1,96.175,1,0,1,4.465,1,0.281294118,0.708333333,92.395875,1,661.6142857,0.583333333,130.975,1,56.75384615,0.541666667,32.80416667,1,344.5125,1,393.933,1,7.901,1,-9999,-9999,0.350042,1,9.09272,1,12.3807,11.81,13.554,3.72886,58.5083,1,79.6651,75.9929,87.215,5.01317,1.43043,1,0.139749,1.40647,1.42068,1.44106,1,1,1,1.17997,1.1695,1.23969,1.2864,-0.165935,-0.236965,-0.180996,-0.154657,1.86836,1.8156,1.83547,1.87202,0,0,0,0,-9999,-9999
20060312,2.813,1,304.923,36.6,1,310.717,1,1.317,1,96.025,1,1.016,1,5.567,1,0.324083333,1,20.375,1,102.0056111,0.75,81.4875,1,6.961111111,0.75,4.5125,1,322.15,1,393.104,1,3.607,1,-9999,-9999,-6.29167,1,20.5438,1,27.9725,26.6831,30.8652,2.49285,-6.96667,1,-9.43509,-10.3848,-8.85614,2.77674,1.45882,1,0.107219,1.45329,1.45701,1.46593,1,1,1,1.01505,1.01146,1.04826,1.08325,-0.414989,-0.440791,-0.412993,-0.381198,1.5302,1.4863,1.50135,1.52941,0,0,0,0,-9999,-9999
20060313,-0.72,1,307.929,180.746,1,260.671,1,1.046,1,96.569,1,1.016,1,8.128,1,0.46115,0.833333333,98.40833333,1,433.4894737,0.791666667,213.9375417,1,57.48,0.625,32.17083333,1,310.3708333,1,391.813,1,2.605,1,-9999,-9999,-14.3292,1,42.697,0.958333,57.8253,54.2771,64.1483,4.82586,27.6985,1,37.5127,35.2108,41.6145,5.92516,1.92893,1,0.140469,1.92325,1.92778,1.96884,1,1,1,0.854744,0.841524,0.855385,0.879712,-1.08626,-1.14107,-1.09106,-1.066,1.22616,1.19757,1.21454,1.22616,0,0,0,0,-9999,-9999
20060314,1.627,1,310.932,233.667,1,231.075,1,3.8,1,97.505,1,0,1,3.256,1,0.183222222,0.75,101.0333333,1,626.1647059,0.708333333,129.4083333,1,52.52,0.625,37,1,325.5833333,1,396.575,1,3.772,1,-9999,-9999,-0.854167,1,30,1,40.6296,38.0877,45.0723,3.86603,48.0742,1,65.1078,61.0344,72.2271,5.17597,1.5219,0.666667,0.125822,1.47143,1.5275,1.62498,0.708333,0.708333,0.75,0.995361,0.995361,1.02586,1.0478,-0.502059,-0.580168,-0.507232,-0.488088,1.50277,1.46519,1.50295,1.52562,0,0,0,0,-9999,-9999
20060315,6.499,1,313.933,169.729,1,281.287,1,6.717,1,96.772,1,0.254,1,6.476,1,0.372181818,0.916666667,79.50833333,1,408.2421053,0.791666667,235.5833333,1,34.91176471,0.708333333,28.20833333,1,342.5583333,1,395.262,1,5.035,1,-9999,-9999,10.5958,1,21.8094,1,29.5369,27.6889,32.51,3.17153,22.5083,1,30.4835,28.5763,33.5519,4.71636,1.75926,1,0.129449,1.72225,1.72577,1.79212,1,1,1,1.26903,1.26795,1.31108,1.36834,-0.391651,-0.47312,-0.428287,-0.410884,2.00758,1.95329,2.00983,2.05725,0,0,0,0,-9999,-9999
